ds,yhat,yhat_lower,yhat_upper
2020-09-02,11678.521429927658,7709.550781309716,15677.817051386071
2020-09-03,11521.007752216135,7531.1626618442315,15700.283356546191
2020-09-04,10942.764734842698,6727.093534343171,15038.228883929261
2020-09-05,1702.5484569094324,-2144.3448269595474,5770.52658154194
2020-09-06,640.901411099896,-3262.340949339361,4758.666194948116
2020-09-07,9878.414188856646,5910.843646493568,13804.843404210345
2020-09-08,11659.45919973138,7534.594538906844,15574.688833158512
2020-09-09,11757.70778315409,7571.053496319282,15632.45213297248
2020-09-10,11487.967538382538,7387.168874415224,15320.772899123083
2020-09-11,10785.99622296757,6969.164903089975,14925.178456856864
2020-09-12,1413.3810610010169,-2551.4585622337377,5332.693084218059
